"loan_status","loan_amnt","grade","home_ownership","annual_inc","age","emp_cat","ir_cat"
0,3000,"B","MORTGAGE",21000,22,"0-15","11-13.5"
0,5000,"B","RENT",26100,33,"15-30","8-11"
0,12000,"B","MORTGAGE",67992,24,"0-15","8-11"
0,5000,"C","RENT",40000,23,"0-15","Missing"
0,15000,"B","RENT",70000,21,"0-15","8-11"
1,16750,"B","MORTGAGE",60996,28,"0-15","8-11"
1,1600,"A","RENT",35000,23,"0-15","0-8"
0,9000,"B","OWN",63000,29,"0-15","Missing"
0,5000,"C","RENT",60000,23,"0-15","13.5+"
0,8000,"B","RENT",24000,33,"0-15","11-13.5"
0,2000,"A","RENT",15000,25,"0-15","0-8"
0,1700,"B","OWN",34800,24,"0-15","8-11"
0,4500,"C","RENT",18204,25,"0-15","13.5+"
0,7750,"A","MORTGAGE",57500,26,"0-15","0-8"
0,5000,"C","RENT",30000,44,"0-15","13.5+"
0,6000,"A","MORTGAGE",49800,35,"0-15","0-8"
0,16000,"A","RENT",62000,27,"0-15","0-8"
0,6000,"A","MORTGAGE",92000,28,"0-15","0-8"
0,3200,"D","RENT",20800,23,"0-15","13.5+"
0,10000,"B","MORTGAGE",50000,38,"0-15","11-13.5"
0,7000,"A","MORTGAGE",44208,24,"0-15","0-8"
0,23500,"C","RENT",58704,28,"0-15","13.5+"
0,14000,"B","RENT",72150,23,"0-15","8-11"
0,7000,"A","RENT",31000,26,"0-15","Missing"
0,24250,"C","MORTGAGE",92004,26,"0-15","13.5+"
0,6000,"B","OWN",51996,22,"0-15","8-11"
0,12000,"C","OWN",50000,25,"0-15","13.5+"
0,3350,"C","RENT",30000,24,"0-15","13.5+"
0,6250,"A","MORTGAGE",78000,38,"0-15","0-8"
0,7800,"A","MORTGAGE",48000,31,"0-15","0-8"
0,5300,"B","RENT",47500,32,"0-15","11-13.5"
0,2000,"F","RENT",20000,29,"Missing","13.5+"
0,6000,"B","RENT",42000,26,"0-15","11-13.5"
0,22000,"B","MORTGAGE",150000,25,"0-15","8-11"
0,8000,"A","MORTGAGE",107364,28,"0-15","0-8"
0,3800,"A","MORTGAGE",146000,29,"0-15","0-8"
0,3250,"A","MORTGAGE",63996,22,"0-15","0-8"
1,6000,"D","RENT",171000,28,"0-15","13.5+"
0,10000,"A","MORTGAGE",84000,22,"0-15","0-8"
0,3350,"C","RENT",47756,31,"0-15","13.5+"
0,4000,"A","MORTGAGE",72000,34,"0-15","0-8"
0,5500,"A","MORTGAGE",59484,40,"0-15","0-8"
0,7000,"C","RENT",33000,23,"0-15","13.5+"
0,25000,"D","MORTGAGE",93200,25,"0-15","13.5+"
0,1500,"B","MORTGAGE",70392,27,"0-15","Missing"
0,7500,"A","MORTGAGE",59436,25,"0-15","0-8"
0,10000,"C","RENT",92652,26,"0-15","11-13.5"
0,8000,"D","RENT",49992,24,"0-15","13.5+"
1,16000,"C","MORTGAGE",53000,23,"0-15","13.5+"
0,4000,"A","RENT",33000,27,"0-15","0-8"
0,8000,"A","MORTGAGE",52000,36,"0-15","0-8"
0,6000,"C","RENT",29000,23,"0-15","13.5+"
0,25000,"B","MORTGAGE",100000,25,"0-15","8-11"
1,10000,"B","MORTGAGE",125000,23,"0-15","8-11"
0,2500,"A","RENT",87000,34,"0-15","0-8"
0,4750,"A","MORTGAGE",56000,22,"0-15","0-8"
0,5000,"A","MORTGAGE",40113,24,"0-15","0-8"
0,3000,"A","RENT",37000,21,"0-15","0-8"
0,6000,"B","RENT",57000,43,"0-15","8-11"
0,20000,"B","RENT",62400,24,"15-30","11-13.5"
0,16000,"A","MORTGAGE",56532,21,"Missing","0-8"
0,4000,"B","RENT",32004,32,"15-30","11-13.5"
0,6000,"C","RENT",63000,26,"0-15","11-13.5"
0,6300,"C","RENT",61000,28,"0-15","13.5+"
0,2400,"C","RENT",43812,31,"0-15","13.5+"
0,3000,"A","RENT",50000,35,"0-15","0-8"
0,5325,"B","MORTGAGE",119000,28,"0-15","8-11"
0,5000,"E","RENT",24996,21,"0-15","13.5+"
0,1600,"D","RENT",40000,35,"0-15","13.5+"
0,8000,"A","RENT",39996,39,"0-15","0-8"
0,5000,"A","RENT",50000,22,"0-15","0-8"
0,3500,"C","OWN",21600,41,"0-15","13.5+"
0,3000,"A","OWN",64800,26,"0-15","Missing"
0,25000,"D","RENT",69996,32,"0-15","13.5+"
0,8000,"A","RENT",45000,32,"0-15","Missing"
0,5000,"D","RENT",98004,23,"0-15","13.5+"
0,12250,"B","RENT",26000,24,"0-15","11-13.5"
0,4750,"B","RENT",8000,28,"0-15","11-13.5"
0,1000,"A","MORTGAGE",70885,26,"15-30","0-8"
0,17600,"E","RENT",97000,24,"0-15","13.5+"
0,20000,"B","RENT",88000,27,"0-15","8-11"
0,16000,"A","MORTGAGE",101000,26,"0-15","0-8"
0,10000,"A","MORTGAGE",88000,23,"0-15","0-8"
0,4000,"A","MORTGAGE",102000,31,"0-15","0-8"
0,18000,"A","RENT",240000,30,"0-15","0-8"
0,15000,"A","MORTGAGE",78000,36,"0-15","0-8"
0,4000,"B","RENT",24000,23,"0-15","Missing"
0,18000,"A","MORTGAGE",45000,21,"0-15","0-8"
0,10000,"B","RENT",54316,26,"0-15","11-13.5"
0,1200,"B","MORTGAGE",43500,27,"0-15","Missing"
0,8100,"A","MORTGAGE",40000,22,"0-15","0-8"
0,14000,"A","MORTGAGE",141996,25,"0-15","0-8"
0,7000,"D","MORTGAGE",57000,26,"0-15","13.5+"
0,3500,"C","RENT",44000,37,"0-15","13.5+"
0,12250,"C","RENT",50000,24,"0-15","13.5+"
0,9600,"A","MORTGAGE",35004,24,"0-15","0-8"
0,25000,"D","MORTGAGE",97000,30,"0-15","13.5+"
0,5000,"B","OWN",24000,23,"Missing","8-11"
0,25000,"D","MORTGAGE",230004,43,"15-30","13.5+"
0,7500,"B","MORTGAGE",57000,22,"0-15","11-13.5"
0,2500,"A","MORTGAGE",72000,36,"0-15","0-8"
0,8000,"C","MORTGAGE",91500,21,"0-15","13.5+"
0,2500,"B","OWN",22200,28,"Missing","11-13.5"
0,15000,"A","RENT",60000,22,"0-15","Missing"
0,25000,"B","RENT",70000,24,"0-15","11-13.5"
0,11500,"B","RENT",125000,24,"0-15","8-11"
0,19200,"A","RENT",69996,43,"15-30","Missing"
0,10000,"A","MORTGAGE",65000,22,"0-15","0-8"
0,15000,"B","OWN",48000,26,"0-15","11-13.5"
0,1000,"B","RENT",25200,29,"0-15","8-11"
0,1500,"C","MORTGAGE",50004,29,"0-15","11-13.5"
0,15000,"B","RENT",45000,23,"0-15","Missing"
0,5500,"C","MORTGAGE",28800,24,"0-15","Missing"
0,2000,"C","RENT",15996,25,"0-15","11-13.5"
0,9600,"C","RENT",53000,29,"0-15","11-13.5"
0,2000,"A","MORTGAGE",56004,22,"0-15","0-8"
0,1500,"B","MORTGAGE",74000,36,"0-15","8-11"
0,5000,"A","RENT",82150,33,"0-15","0-8"
0,11000,"D","RENT",62304,30,"0-15","Missing"
0,10000,"B","MORTGAGE",70000,36,"15-30","8-11"
0,9000,"A","RENT",47700,34,"0-15","0-8"
0,3000,"B","MORTGAGE",73000,22,"0-15","Missing"
0,5000,"D","RENT",35000,25,"0-15","13.5+"
0,5300,"A","OWN",36000,29,"0-15","0-8"
0,2500,"A","MORTGAGE",33360,24,"0-15","0-8"
0,1800,"A","RENT",51000,37,"0-15","0-8"
0,18500,"C","MORTGAGE",59400,25,"0-15","11-13.5"
0,5000,"C","RENT",32760,22,"0-15","11-13.5"
0,12000,"B","MORTGAGE",70000,24,"0-15","11-13.5"
0,7000,"B","RENT",28000,23,"0-15","8-11"
0,6000,"B","MORTGAGE",84000,25,"0-15","8-11"
0,2500,"B","MORTGAGE",70000,26,"0-15","8-11"
0,9500,"C","RENT",48602,24,"0-15","11-13.5"
0,17500,"C","MORTGAGE",73200,26,"15-30","Missing"
0,3200,"C","MORTGAGE",96000,40,"0-15","Missing"
0,3000,"A","MORTGAGE",74000,26,"0-15","0-8"
0,17500,"C","RENT",49176,22,"0-15","13.5+"
0,15000,"B","MORTGAGE",86000,28,"0-15","8-11"
0,2300,"B","MORTGAGE",72800,24,"0-15","8-11"
0,5500,"A","MORTGAGE",85000,47,"0-15","0-8"
0,10000,"D","MORTGAGE",61476,29,"0-15","13.5+"
0,10000,"C","RENT",50500,25,"0-15","13.5+"
0,10850,"B","RENT",38400,39,"0-15","8-11"
0,4800,"B","RENT",48000,24,"0-15","8-11"
0,5000,"B","RENT",74500,26,"0-15","11-13.5"
0,15000,"C","RENT",38004,27,"0-15","11-13.5"
0,6500,"A","MORTGAGE",95000,25,"0-15","0-8"
1,5000,"C","RENT",26400,28,"0-15","11-13.5"
0,6400,"E","RENT",31800,28,"0-15","13.5+"
0,8500,"C","OWN",38000,24,"0-15","11-13.5"
0,15000,"B","MORTGAGE",69000,29,"15-30","8-11"
0,8400,"C","MORTGAGE",63000,22,"0-15","11-13.5"
0,1200,"D","RENT",35004,22,"0-15","13.5+"
0,3900,"B","MORTGAGE",45000,27,"0-15","11-13.5"
1,8000,"A","RENT",36996,22,"0-15","0-8"
0,3000,"A","MORTGAGE",69996,24,"0-15","0-8"
0,13000,"B","RENT",52809.12,34,"30-45","8-11"
0,3500,"D","OWN",28500,24,"0-15","13.5+"
0,9800,"B","MORTGAGE",78000,24,"0-15","8-11"
0,8000,"B","RENT",68500,33,"0-15","8-11"
0,25000,"D","MORTGAGE",182004,40,"0-15","13.5+"
0,6400,"C","OWN",58000,23,"0-15","11-13.5"
0,2100,"B","RENT",9600,23,"0-15","8-11"
0,3000,"A","MORTGAGE",105996,24,"0-15","0-8"
0,11000,"C","MORTGAGE",80000,23,"0-15","11-13.5"
0,2000,"B","RENT",45996,22,"0-15","11-13.5"
0,12000,"C","MORTGAGE",95000,28,"0-15","11-13.5"
0,8000,"A","MORTGAGE",64000,32,"0-15","0-8"
0,20000,"F","RENT",130606,30,"0-15","13.5+"
0,4000,"D","RENT",24000,41,"0-15","13.5+"
0,2400,"B","MORTGAGE",69684,24,"0-15","Missing"
0,5000,"C","RENT",23000,24,"0-15","Missing"
0,13000,"D","MORTGAGE",100000,29,"0-15","13.5+"
0,2400,"C","RENT",40000,22,"0-15","11-13.5"
0,4500,"B","RENT",39600,28,"0-15","8-11"
0,3000,"D","RENT",42708,24,"0-15","13.5+"
0,12000,"B","RENT",42000,30,"0-15","8-11"
0,3000,"D","MORTGAGE",60000,25,"0-15","13.5+"
0,5600,"C","RENT",69996,23,"15-30","11-13.5"
0,6500,"C","RENT",30000,22,"0-15","13.5+"
0,10000,"A","MORTGAGE",39996,23,"0-15","0-8"
1,10000,"D","RENT",50004,29,"0-15","13.5+"
0,16000,"C","RENT",48000,27,"0-15","13.5+"
0,5000,"C","RENT",55000,26,"0-15","11-13.5"
1,1000,"B","RENT",24000,21,"0-15","8-11"
0,12000,"B","MORTGAGE",116000,22,"0-15","8-11"
1,1000,"B","RENT",28000,22,"0-15","8-11"
0,7500,"A","RENT",20796,24,"0-15","0-8"
0,6000,"A","RENT",72000,28,"0-15","0-8"
0,14400,"B","MORTGAGE",67000,28,"0-15","8-11"
0,10000,"A","RENT",33280,23,"0-15","0-8"
0,10000,"A","RENT",88000,29,"0-15","0-8"
0,12000,"B","MORTGAGE",60000,25,"0-15","8-11"
0,20000,"A","MORTGAGE",76000,23,"15-30","Missing"
1,25000,"C","OWN",93000,23,"0-15","11-13.5"
1,24250,"C","MORTGAGE",128004,42,"15-30","13.5+"
0,3500,"A","RENT",50250,22,"15-30","0-8"
0,4800,"C","RENT",40800,24,"0-15","13.5+"
0,25000,"B","RENT",56952,30,"0-15","11-13.5"
0,3000,"A","RENT",42000,37,"0-15","0-8"
0,14000,"A","MORTGAGE",106839,24,"15-30","0-8"
0,10000,"B","RENT",56000,33,"0-15","11-13.5"
0,25000,"B","MORTGAGE",107000,29,"0-15","8-11"
0,25000,"B","RENT",40000,34,"0-15","8-11"
0,10500,"D","RENT",351699.96,31,"0-15","13.5+"
1,4750,"A","OWN",18000,32,"0-15","0-8"
0,4500,"D","RENT",49200,27,"0-15","13.5+"
0,2000,"C","RENT",21240,30,"Missing","13.5+"
0,25000,"B","MORTGAGE",80000,23,"Missing","8-11"
0,10750,"D","RENT",37000,69,"0-15","13.5+"
0,25000,"C","MORTGAGE",119000,30,"0-15","11-13.5"
0,12000,"D","MORTGAGE",64800,35,"0-15","13.5+"
0,2000,"C","RENT",21000,22,"0-15","13.5+"
0,10000,"B","MORTGAGE",45000,31,"0-15","8-11"
0,2800,"B","RENT",24000,32,"0-15","8-11"
1,15000,"D","MORTGAGE",99996,29,"0-15","13.5+"
0,12000,"C","OWN",31000,27,"0-15","11-13.5"
0,5000,"A","MORTGAGE",83004,25,"15-30","0-8"
0,12350,"D","RENT",120000,34,"0-15","13.5+"
0,8000,"A","RENT",99996,21,"0-15","0-8"
0,25000,"C","OWN",75000,27,"0-15","13.5+"
0,21000,"B","MORTGAGE",44400,29,"30-45","8-11"
0,25000,"B","MORTGAGE",90000,32,"0-15","11-13.5"
0,5000,"A","RENT",35000,29,"0-15","Missing"
0,25000,"C","RENT",140000,28,"0-15","11-13.5"
0,13750,"B","MORTGAGE",42000,21,"0-15","11-13.5"
0,24000,"B","MORTGAGE",114996,26,"0-15","8-11"
1,25000,"B","MORTGAGE",120000,32,"15-30","8-11"
0,25000,"D","RENT",143000,31,"0-15","13.5+"
0,3300,"B","RENT",57600,28,"0-15","Missing"
0,6000,"A","MORTGAGE",69000,26,"15-30","0-8"
0,8000,"A","RENT",45996,22,"0-15","0-8"
0,3000,"B","RENT",28000,24,"0-15","8-11"
0,25000,"B","MORTGAGE",235000,33,"0-15","8-11"
0,6000,"B","RENT",36100,23,"0-15","8-11"
0,12000,"D","RENT",55000,39,"0-15","13.5+"
0,10000,"A","MORTGAGE",75000,55,"0-15","0-8"
1,12000,"B","MORTGAGE",26000,28,"0-15","11-13.5"
0,3000,"C","RENT",20000,22,"0-15","11-13.5"
0,12000,"B","MORTGAGE",741600,31,"0-15","8-11"
0,12000,"A","MORTGAGE",93000,25,"0-15","0-8"
0,15000,"D","MORTGAGE",135000,26,"0-15","13.5+"
1,2500,"C","RENT",18984,22,"15-30","13.5+"
0,12000,"C","MORTGAGE",52000,33,"0-15","13.5+"
0,20000,"E","MORTGAGE",109500,26,"0-15","13.5+"
0,7000,"A","RENT",22884,26,"0-15","0-8"
0,5000,"C","MORTGAGE",33685,22,"0-15","13.5+"
0,10000,"B","RENT",25000,24,"0-15","11-13.5"
0,11175,"D","RENT",40000,33,"15-30","13.5+"
0,1800,"B","RENT",35000,26,"0-15","11-13.5"
0,4750,"B","OWN",22800,24,"0-15","11-13.5"
1,4000,"D","RENT",34000,36,"15-30","13.5+"
0,12325,"C","RENT",75000,30,"0-15","11-13.5"
0,11500,"A","RENT",24000,24,"0-15","0-8"
0,1800,"C","OWN",45600,22,"0-15","11-13.5"
0,6000,"A","RENT",82000,26,"0-15","0-8"
0,4000,"B","RENT",16800,22,"0-15","8-11"
1,10000,"D","RENT",30000,24,"0-15","Missing"
0,6400,"D","RENT",31836,29,"0-15","13.5+"
0,8000,"C","RENT",50004,23,"0-15","11-13.5"
0,1500,"C","RENT",51996,26,"15-30","13.5+"
0,10000,"D","OWN",27600,24,"0-15","Missing"
0,9600,"A","MORTGAGE",51996,22,"0-15","0-8"
0,12800,"C","RENT",46000,35,"0-15","11-13.5"
0,18000,"A","MORTGAGE",95000,28,"0-15","0-8"
0,5000,"B","RENT",27919.2,29,"Missing","Missing"
0,10000,"A","MORTGAGE",92000,34,"0-15","0-8"
0,25000,"D","RENT",134000,24,"0-15","13.5+"
0,10000,"A","RENT",80004,35,"0-15","0-8"
0,15000,"B","MORTGAGE",156000,24,"0-15","8-11"
0,25000,"B","MORTGAGE",83000,26,"0-15","8-11"
0,18000,"B","RENT",36000,21,"Missing","8-11"
0,15000,"C","MORTGAGE",68000,28,"15-30","Missing"
0,15000,"C","MORTGAGE",125000,26,"15-30","13.5+"
0,15250,"E","RENT",37200,23,"0-15","13.5+"
0,15000,"B","MORTGAGE",110000,24,"0-15","8-11"
0,13000,"C","MORTGAGE",51000,22,"0-15","11-13.5"
0,24000,"B","MORTGAGE",66948,48,"0-15","8-11"
0,5000,"B","MORTGAGE",36000,25,"0-15","Missing"
0,5000,"B","RENT",135000,26,"30-45","11-13.5"
1,10000,"E","MORTGAGE",26000,23,"0-15","Missing"
0,12000,"A","MORTGAGE",119496,23,"0-15","0-8"
0,18000,"A","MORTGAGE",65000,27,"0-15","0-8"
0,1500,"D","MORTGAGE",38208,36,"0-15","Missing"
0,12250,"D","RENT",48000,28,"0-15","13.5+"
0,1000,"B","MORTGAGE",78000,23,"0-15","8-11"
0,7000,"A","RENT",18000,23,"0-15","0-8"
1,7750,"C","MORTGAGE",104000,28,"0-15","13.5+"
0,25000,"B","RENT",63235,32,"0-15","8-11"
0,10000,"E","RENT",68400,44,"Missing","13.5+"
0,4000,"D","RENT",20000,28,"0-15","13.5+"
1,10000,"E","RENT",100000,21,"Missing","13.5+"
0,10000,"B","RENT",70800,41,"45+","11-13.5"
0,10000,"D","MORTGAGE",61000,23,"0-15","13.5+"
0,4200,"A","MORTGAGE",42000,27,"0-15","0-8"
0,5525,"B","RENT",90000,26,"0-15","11-13.5"
0,12000,"A","MORTGAGE",88000,37,"15-30","0-8"
0,4500,"B","RENT",84998.64,39,"0-15","8-11"
0,4000,"A","MORTGAGE",40000,23,"Missing","0-8"
0,10000,"D","RENT",42900,26,"0-15","Missing"
0,1400,"C","OWN",60000,25,"0-15","13.5+"
0,5000,"C","MORTGAGE",102996,24,"0-15","13.5+"
0,9600,"A","RENT",85000,36,"0-15","0-8"
0,7200,"C","RENT",34099.2,26,"0-15","11-13.5"
0,25000,"F","RENT",114000,37,"0-15","Missing"
0,10000,"A","RENT",45000,24,"0-15","0-8"
0,4000,"A","RENT",67450,23,"0-15","0-8"
1,5000,"C","RENT",40000,22,"0-15","11-13.5"
0,11500,"C","MORTGAGE",46300,27,"0-15","11-13.5"
0,9000,"B","RENT",55000,35,"0-15","8-11"
0,16000,"D","RENT",70000,30,"0-15","13.5+"
0,8825,"D","MORTGAGE",80000,25,"0-15","13.5+"
0,9000,"A","RENT",37000,24,"0-15","0-8"
0,9000,"A","RENT",42900,25,"15-30","0-8"
1,12000,"C","RENT",60000,39,"0-15","13.5+"
0,6800,"A","OWN",168000,28,"15-30","Missing"
1,10000,"C","RENT",32000,23,"15-30","11-13.5"
1,25000,"D","RENT",50000,24,"0-15","13.5+"
0,2000,"C","RENT",44304,21,"0-15","13.5+"
1,2000,"B","RENT",10000,24,"0-15","8-11"
0,5000,"C","RENT",39862,24,"0-15","13.5+"
0,10000,"A","RENT",65004,28,"15-30","0-8"
0,18000,"A","RENT",100000,27,"0-15","0-8"
0,4000,"A","MORTGAGE",30000,26,"0-15","0-8"
0,16000,"E","RENT",80500,25,"0-15","13.5+"
0,10000,"A","RENT",34995,26,"0-15","0-8"
0,1800,"B","MORTGAGE",79864,54,"0-15","8-11"
0,12000,"B","RENT",55000,21,"0-15","8-11"
0,15000,"C","RENT",35000,31,"0-15","11-13.5"
0,20000,"C","MORTGAGE",130000,25,"0-15","11-13.5"
0,12000,"B","MORTGAGE",145000,30,"0-15","Missing"
0,24000,"B","MORTGAGE",81000,22,"15-30","8-11"
1,1000,"D","RENT",10200,31,"Missing","Missing"
0,18000,"E","RENT",103000,33,"15-30","13.5+"
0,14000,"B","MORTGAGE",101004,21,"0-15","8-11"
0,8800,"B","RENT",60000,27,"0-15","11-13.5"
0,25000,"E","MORTGAGE",86028,29,"0-15","13.5+"
1,8000,"C","RENT",42000,25,"0-15","11-13.5"
0,7000,"B","RENT",30000,25,"0-15","8-11"
0,5000,"A","MORTGAGE",50400,27,"0-15","0-8"
0,10000,"A","RENT",52000,24,"0-15","0-8"
0,13000,"A","MORTGAGE",92508,27,"0-15","0-8"
0,25000,"B","MORTGAGE",147000,23,"0-15","8-11"
0,15000,"B","MORTGAGE",51000,32,"0-15","11-13.5"
0,15000,"B","RENT",60000,36,"0-15","Missing"
1,3000,"C","RENT",36132,38,"Missing","13.5+"
0,8000,"C","MORTGAGE",60000,51,"0-15","11-13.5"
0,5000,"C","RENT",33000,27,"0-15","13.5+"
1,3500,"C","OWN",18000,28,"15-30","13.5+"
0,18000,"B","RENT",66000,25,"0-15","8-11"
0,10000,"D","RENT",102000,21,"0-15","Missing"
1,1700,"A","MORTGAGE",84000,25,"0-15","0-8"
0,16000,"C","MORTGAGE",66912,23,"15-30","11-13.5"
0,5000,"B","RENT",48048,22,"0-15","11-13.5"
0,1000,"A","RENT",38000,29,"0-15","0-8"
0,12000,"A","MORTGAGE",56902,22,"0-15","0-8"
0,6000,"C","RENT",40000,27,"0-15","11-13.5"
1,1200,"A","MORTGAGE",38304,27,"0-15","0-8"
0,4000,"B","OWN",21600,27,"0-15","8-11"
0,18000,"B","RENT",155000,24,"15-30","8-11"
0,3200,"B","MORTGAGE",47125,34,"0-15","8-11"
0,2500,"D","RENT",96000,27,"0-15","13.5+"
0,1500,"C","RENT",24000,21,"0-15","13.5+"
0,20000,"C","MORTGAGE",99000,26,"0-15","13.5+"
0,8000,"C","RENT",76000,26,"0-15","11-13.5"
0,12800,"D","RENT",75000,34,"0-15","13.5+"
0,10000,"A","MORTGAGE",43000,25,"0-15","0-8"
0,10450,"A","RENT",55500,34,"0-15","0-8"
0,21500,"B","RENT",132000,30,"15-30","8-11"
0,5000,"B","MORTGAGE",43200,30,"15-30","11-13.5"
0,8000,"B","MORTGAGE",54036,21,"0-15","11-13.5"
0,4500,"B","MORTGAGE",95000,28,"0-15","8-11"
0,8000,"A","RENT",39996,22,"0-15","0-8"
0,7000,"B","RENT",75000,22,"0-15","8-11"
0,4200,"B","MORTGAGE",75000,29,"0-15","8-11"
1,10000,"D","MORTGAGE",62920,22,"0-15","13.5+"
0,12000,"A","MORTGAGE",72000,30,"0-15","0-8"
0,3500,"C","RENT",20000,22,"0-15","11-13.5"
0,5000,"C","RENT",95000,38,"0-15","11-13.5"
0,8000,"B","RENT",50700,36,"0-15","8-11"
0,6000,"B","RENT",24000,21,"0-15","11-13.5"
0,12800,"D","MORTGAGE",228000,30,"0-15","13.5+"
0,25000,"D","RENT",79631,24,"0-15","13.5+"
1,25000,"B","MORTGAGE",49600,23,"0-15","Missing"
0,25000,"B","RENT",156000,30,"0-15","8-11"
1,4000,"C","MORTGAGE",25200,22,"0-15","11-13.5"
0,10000,"C","MORTGAGE",75689,30,"0-15","11-13.5"
0,12000,"C","MORTGAGE",118000,23,"0-15","11-13.5"
0,20000,"C","RENT",78500,23,"0-15","13.5+"
0,1800,"D","RENT",43500,58,"0-15","13.5+"
0,7800,"A","RENT",100000,21,"0-15","0-8"
0,24000,"B","MORTGAGE",138000,31,"30-45","8-11"
0,8000,"A","MORTGAGE",122000,27,"0-15","0-8"
0,6000,"A","MORTGAGE",100000,32,"0-15","0-8"
1,20000,"C","MORTGAGE",100000,33,"15-30","11-13.5"
0,24000,"B","RENT",74000,23,"0-15","8-11"
0,5000,"A","RENT",82000,33,"0-15","0-8"
0,4000,"B","RENT",53636.16,24,"0-15","8-11"
0,11500,"A","MORTGAGE",56000,33,"0-15","0-8"
0,12000,"B","MORTGAGE",65000,27,"0-15","11-13.5"
0,2650,"B","RENT",22240,21,"0-15","8-11"
0,14000,"C","MORTGAGE",32004,24,"0-15","11-13.5"
0,15000,"C","MORTGAGE",67619.72,51,"0-15","11-13.5"
1,5000,"C","RENT",66000,29,"0-15","13.5+"
0,8400,"A","MORTGAGE",70000,39,"0-15","0-8"
0,22800,"F","MORTGAGE",50400,34,"0-15","13.5+"
0,12000,"C","OWN",64500,25,"0-15","11-13.5"
0,6000,"C","RENT",42000,34,"0-15","13.5+"
1,20000,"E","MORTGAGE",88000,29,"0-15","Missing"
0,7000,"A","MORTGAGE",46000,31,"0-15","0-8"
0,16000,"B","MORTGAGE",50000,37,"0-15","Missing"
0,7500,"A","RENT",46800,30,"0-15","0-8"
1,24000,"E","MORTGAGE",97584,25,"0-15","13.5+"
1,23500,"D","MORTGAGE",64800,22,"Missing","13.5+"
0,18000,"B","MORTGAGE",65158.92,24,"0-15","8-11"
0,15000,"A","MORTGAGE",145000,40,"0-15","0-8"
0,17500,"C","OWN",25000,25,"0-15","13.5+"
0,24250,"B","MORTGAGE",48000,25,"0-15","8-11"
0,12000,"C","RENT",58000,24,"0-15","11-13.5"
0,6000,"D","MORTGAGE",37785,23,"0-15","13.5+"
0,25000,"B","RENT",65000,30,"0-15","Missing"
0,4000,"C","RENT",70000,26,"0-15","13.5+"
0,2000,"D","MORTGAGE",66000,27,"0-15","13.5+"
0,1500,"B","RENT",89004,36,"0-15","11-13.5"
0,20000,"D","MORTGAGE",113000,24,"15-30","Missing"
0,23500,"B","MORTGAGE",46000,25,"0-15","8-11"
0,18000,"C","RENT",50000,31,"0-15","11-13.5"
0,2100,"A","RENT",11292,30,"Missing","0-8"
0,17500,"B","RENT",40800,24,"0-15","8-11"
0,7000,"B","OWN",26400,33,"0-15","11-13.5"
0,7000,"D","RENT",60000,22,"15-30","13.5+"
0,4800,"A","RENT",72096,24,"0-15","0-8"
0,20000,"D","MORTGAGE",79894,29,"0-15","13.5+"
0,5000,"E","MORTGAGE",60000,27,"0-15","13.5+"
0,15000,"E","MORTGAGE",78300,23,"0-15","13.5+"
0,12400,"A","RENT",34650.24,22,"0-15","Missing"
0,6600,"C","RENT",41000,26,"0-15","13.5+"
0,25000,"B","RENT",63000,28,"0-15","11-13.5"
0,7500,"A","MORTGAGE",35000,36,"0-15","Missing"
0,14400,"A","RENT",80400,21,"0-15","Missing"
1,12000,"D","RENT",840000,32,"0-15","13.5+"
1,10000,"B","MORTGAGE",50004,35,"0-15","11-13.5"
0,1000,"A","RENT",43000,23,"0-15","0-8"
0,5000,"B","MORTGAGE",70000,26,"15-30","8-11"
1,19600,"D","RENT",77000,33,"15-30","13.5+"
0,14000,"C","RENT",60000,22,"0-15","11-13.5"
0,12000,"A","MORTGAGE",85000,24,"0-15","0-8"
0,12000,"C","RENT",28000,30,"0-15","13.5+"
1,25000,"F","MORTGAGE",75000,28,"0-15","13.5+"
1,23500,"B","RENT",51600,34,"Missing","11-13.5"
1,10000,"C","OWN",60000,22,"0-15","Missing"
0,15600,"D","RENT",110000,25,"0-15","13.5+"
0,5000,"A","MORTGAGE",55000,24,"0-15","0-8"
0,8000,"D","RENT",54996,22,"0-15","13.5+"
0,8000,"C","RENT",70000,30,"0-15","11-13.5"
0,12800,"F","RENT",80000,27,"0-15","13.5+"
0,25000,"B","RENT",75000,24,"0-15","8-11"
0,25000,"B","OWN",60000,25,"0-15","8-11"
0,15000,"C","RENT",45000,25,"0-15","11-13.5"
0,24250,"B","MORTGAGE",77052,20,"0-15","11-13.5"
0,2300,"D","RENT",14000,23,"0-15","13.5+"
0,2000,"D","RENT",39000,27,"0-15","13.5+"
0,4000,"B","RENT",25200,25,"Missing","8-11"
0,24000,"B","MORTGAGE",100000,26,"0-15","8-11"
0,12000,"B","RENT",60000,30,"0-15","8-11"
0,16750,"D","RENT",24000,28,"0-15","13.5+"
0,14400,"C","MORTGAGE",108600,22,"0-15","11-13.5"
0,7000,"A","RENT",50000,23,"0-15","0-8"
0,7000,"C","RENT",72000,23,"15-30","11-13.5"
0,25000,"C","RENT",72612,25,"15-30","11-13.5"
1,12000,"B","RENT",72000,32,"0-15","8-11"
0,1000,"B","RENT",40000,28,"15-30","8-11"
0,20000,"B","MORTGAGE",96000,25,"0-15","Missing"
0,6000,"D","OWN",50400,25,"0-15","13.5+"
1,2500,"B","RENT",24996,22,"0-15","8-11"
